stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.96,1.97,0,0.54
3dpf,3.76,0.47,0.33,0
5dpf,0.41,0,0,0.39
10dpf,0,0.67,0,1.55
