stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.87,0,0,0,32.35,0,0
2dpf,0,2.71,4.81,1.74,0.65,1.2,0
3dpf,3.9,0,0.62,0.44,3.52,0,0
5dpf,1.8,1.76,4.45,0.32,8.11,0.66,0
10dpf,5.22,1.55,1.95,0,2.19,0,2.73
