stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.94,0,0,0,0,0
3dpf,3.69,5.21,0,0.71,1.19,0,0,0.3
5dpf,1.28,138.64,1.3,1.03,0,0.84,0.44,15.15
10dpf,11.38,118.39,0.43,0,1.96,0,0,3.08
