stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,7.06,0,0,0,0,0,0
2dpf,6.06,8.13,2.82,0,0.82,0.74,0,0
3dpf,1.03,10.61,0.43,0,2.6,0,0,0.42
5dpf,4.03,12.17,0.56,0,4.46,0.57,0.7,2.96
10dpf,2.13,19.69,0.39,1.42,0,0,0,0
