stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.46,0,0,0,0,0,0,0,0
24hpf,0.84,0,0,0,0,0.82,0,0,0.88
2dpf,50.22,0.63,3.83,6.32,8.75,27.3,2.04,7.65,16.69
3dpf,128.11,2.16,0.77,0.89,2.88,18.87,0.66,2.86,3.35
5dpf,14.93,2.43,3.82,5.27,3.73,29,0.56,4.96,16.22
10dpf,58.2,2.01,3.81,3.72,0.66,21.12,0.83,1.67,2.77
