stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0.83,0,0,0,0.84,0
2dpf,23.96,0,5.31,31.36,66.01,2.78,3.62,13.6,24.99
3dpf,7.62,0,1.7,3.09,43.42,0.32,0,3.78,3.66
5dpf,8.51,0.76,1.7,7.55,85.49,2.64,3.49,5.98,11.31
10dpf,5.73,0.57,2.19,0,32.73,0,0,3.81,3.69
