stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.98,0,3.29,4.72,5.74,0,3.13,3.43
3dpf,4.76,0,0,0.29,2.54,0.36,0.6,0
5dpf,3.39,0.75,0,0.92,9.28,0,1.35,0.76
10dpf,6.48,0,0,0.96,6.65,0.56,3.02,0
