stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.57,0,2.85,0.64,0,0,0,2.17
3dpf,15.84,0.39,0,0,0.45,0,0,0
5dpf,1.63,0.49,0,0,0.74,0.74,0.39,0
10dpf,6.65,0,0,0,0.44,0.41,0,0
