stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.3,0,3.93,0.65,1.79
3dpf,6.36,0,0,0,0
5dpf,0,3.12,0.54,0,0
10dpf,7.05,0,0,0,0
