stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.92,0,0,0,0,0
2dpf,12.4,1.82,20.07,6.73,4.73,0
3dpf,2.86,0,4.34,10.44,1.44,0
5dpf,4.17,2.52,6.9,13.93,0.56,0
10dpf,1.2,1.91,3.79,18.24,0.4,0.53
