stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.29,1.78,1.08,0.74,0.48,0,1.37
3dpf,0.52,0,0,0,0,0,0
5dpf,0.41,0.73,0,0.51,0,0.58,0
10dpf,0,0.81,0,0,0,0,0
