stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.16
19hpf,0,0,0,0,0,0,0,2.35
24hpf,0.9,0,0,0,0,0,0.99,31.73
2dpf,23.07,0,0.91,0.99,9.05,2.19,0.8,108.45
3dpf,13.38,1.34,0,0.31,29.68,0,0.33,26.07
5dpf,8.78,0.57,2.04,0.38,25.94,0,0,106.34
10dpf,15.61,0,3.58,0,16.88,1.73,0,25.12
