stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.85,0,0,0,0,0,0,0
2dpf,12.45,0,1.59,0.97,0.69,0,0.51,0
3dpf,152.81,0,0.42,0,2.21,0.35,0,0
5dpf,9.57,0.71,2.59,1.18,2.58,0,0,0.61
10dpf,97.27,2.01,0.6,0,1.97,0,0,0.63
