stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.71,0,0.52,1.02,0,0.94,1.29
3dpf,3.42,0.61,0.3,0,0.98,0,0
5dpf,2.75,0,1.42,0,3.84,0,0.38
10dpf,9.1,0.39,0,0,2.09,0.4,0.83
