stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
16hpf,1.67,0,0,0,0
2dpf,8.94,6.01,0,2.1,0
3dpf,11.15,0,0,0,0
5dpf,4.49,0,1.09,0.42,0
10dpf,26.47,0,0,0,0.56
