stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.32,0,0,0,0,0,0,5.3
19hpf,0,0,0,0,0,0,1.56,0
24hpf,0,0,0,0,0,0,0,4.82
2dpf,9.47,0,1.77,1.65,0.51,0,3.37,270.22
3dpf,22.32,0,0,3.97,0,0,0.44,114.09
5dpf,13.03,1.37,1.18,11.86,0.96,0.39,0.59,341.54
10dpf,10.02,0,1.47,5.49,0,0,0,35.68
