stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,4.66,0,0,0,0,0,0,2.53
16hpf,3.87,0,0,0,0,0,0,0
19hpf,3.19,0,0,0,0,0,0,0
24hpf,0,0,0,2.27,0,0,0,1.02
2dpf,35.44,0,4.02,9.59,1.42,6,3.67,17.58
3dpf,22.32,6.19,3.36,1.35,0,2.84,0,22.88
5dpf,16.99,11.72,22.18,4.48,0.86,8.57,1.38,27.98
10dpf,24.6,8.56,27.63,4.61,0.42,6.01,0,16.04
