stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.89,0,0,0,2.06,2.18,0
3dpf,3.05,0,0,0,1.93,0,0
5dpf,0.29,0.35,0.49,0.71,2.51,0,0.33
10dpf,2.77,1.37,0,0.6,0.42,0,0
