stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.52,0,0,0,2,0.97,1.06,0
3dpf,11.31,0.47,0.53,0.41,0,2.4,0,0
5dpf,1.45,0,0,0.7,1.43,6.54,1.53,0.48
10dpf,6.27,2.98,0.68,0.41,0,12.72,2.65,2.7
