stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.48,2.02,0,0,0
3dpf,0,0.35,0.29,0.43,0,1.37,0,0,1.97
5dpf,0,0.98,1.66,1.42,0,1.05,0.8,0.75,3.48
10dpf,2.42,0,1.1,3.61,0.48,0.57,0,0.68,1.8
