stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.5,0,0,0,0,1.02,0,0
3dpf,0.73,0,0,0,0.47,1.39,0,0
5dpf,0.3,0,2.09,0,1.58,5.52,1.09,6.09
10dpf,1.71,1.87,0.47,0.58,0,0,0,10.43
