stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.8,0,0,0,0,0,0,0,0
2dpf,10.76,0,1.56,1.73,0,9.09,0.53,1.28,1.72
3dpf,25.22,0.42,0.35,1.42,0,5.26,0.33,0,0.87
5dpf,4.49,0.62,0.29,4.88,0.45,11.22,1.06,3.65,10.28
10dpf,28.4,0.95,1.43,0.93,0.71,10.99,0.63,2.28,1.11
