stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,2.46,0,0,0,0
2dpf,1.16,0,0,0,0.51,1.23
3dpf,23.09,0,0,0,0.32,0
5dpf,1.91,0,2.56,0.81,0,0
10dpf,18.68,0,1.12,0,0,0
