stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.43,0,0,1.79,1.76,0
3dpf,2.74,0,0,0.76,0,0
5dpf,0,0,0.31,1.78,0,1.24
10dpf,3.14,0.51,0,4.56,0.68,0.53
