stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,1.91,0,0,0,0,0
16hpf,1.8,0,0,0,0,0,0,0,1.7,1.63
19hpf,1.55,0,0,0,0,0,0,0,0,1.69
24hpf,1.74,0,0,0,1.81,0,0,0,0,0.84
2dpf,52.19,0.6,4.84,16.79,31.75,72.28,4,1.2,23.04,35.2
3dpf,376.27,5.53,0.7,5.07,3.48,112.78,3.46,0,4.47,6.4
5dpf,66,11.17,15.21,38.41,30.22,463.96,26.11,12.65,60.12,139.24
10dpf,373.76,28.41,11.85,36.35,21.87,388.5,20.32,0,51.69,41.12
