stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,2.07,0,0,0,0
2dpf,0.92,0,0,4.01,1.57,35.99,0,3.61,0
3dpf,13.53,0.65,0,0,0,80.9,0,0,0.38
5dpf,1.2,0,2.94,8.1,5.59,227.51,1.78,5.95,6.02
10dpf,0.68,0,0,0,0,34.86,0,0,0
