stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,0,0,0.85
2dpf,8.25,0,0.9,1.42,1.13,86.92
3dpf,5.27,0.32,0.41,0,0,13.71
5dpf,2.8,0.44,3.29,0,2.24,102.48
10dpf,2.81,0.91,1.29,0,0,38.42
