stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,0.63,0,0,1.95
3dpf,0.99,0,0.38,0.65
5dpf,0,1.48,0.78,1.05
10dpf,5.36,0,0.47,2.04
