stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.71,0,0,0,2.42,0.8,0,2,0
3dpf,5.9,0.43,0.35,0,3.82,0,0,0,0.89
5dpf,3.19,0.52,1.62,0,11.78,0,0.3,1.22,3.45
10dpf,14.69,0,0,0.42,11.05,0,0,2.64,2.73
