stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,54.59
16hpf,0,0,52.62,2.2,0,0,0,0,5
19hpf,0,0,37.27,0,0,0,0,0,229.15
24hpf,0,0,8.32,0,0,0,0,0,1.72
2dpf,2.94,0,16.1,0,1.67,2.5,0,3.9,101.18
3dpf,12.58,0.73,15.53,0,0,2.28,0,0,41.66
5dpf,0.33,0.5,50.53,0,0.51,5.43,0.3,0.32,104.46
10dpf,4.31,0,14.84,0.68,0,2.7,0,0.42,42.64
