stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.74,0,0
2dpf,2.65,1.12,0,0,0.6,0,0
3dpf,2.47,0,0,0.68,0,0,0
5dpf,0.87,0,0.48,1.01,0,0.48,0.4
10dpf,0.98,0,0,0.49,0,0,0
