stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.79
2dpf,1.95,0.56,0,0,0.67,0.66,0,0.49
3dpf,1.4,0,0,0,0.9,0,0,0
5dpf,1.78,0,1.56,0.49,3.31,0,0,0.72
10dpf,3.13,0,0,0,4.46,0,0.42,2.16
