stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
19hpf,0,0,1.69,0,0,0
3dpf,0,0,0,0.33,0,0.55
5dpf,0,0,9.34,0,0.76,0.94
10dpf,0.59,0.92,30.57,2.6,0,0
