stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.94,0,0,2.45,0,0
3dpf,5.56,0,0,1.66,0.46,0
5dpf,1.74,0,1.45,3.07,1.34,2.61
10dpf,0.41,0.48,0.6,0,0,0
