stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.49,0,1.06,0,0,0,0,7.19
3dpf,0,0,0,0,0.88,0,0.41,1.5
5dpf,0,0.32,0.29,0.29,7.22,0.89,0.88,56.76
10dpf,0,0,0,0,1.39,0,0,16.02
