stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.97,0,0,0,0,15.63
3dpf,0.33,0,0.38,0,1.37,7.56
5dpf,1.84,0.97,3.71,1.51,1.29,42.27
10dpf,0,0.48,16.59,0.6,0.62,6.71
