stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,12.82,66.23,0,0,0,0.93
2dpf,9,0,14.91,88.68,0,0.59,0.8,3.06
3dpf,15.08,0,11.38,51.54,0,4.86,0,1.43
5dpf,24.68,0.81,152.62,286.57,2.76,12.7,2.19,6.86
10dpf,11.63,2.68,88.6,81.87,0.53,4.2,0,0
