stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,16.86,0,0,0,0,0,0,0
16hpf,1.88,0,0,0,0,0,0,2.6
19hpf,45.47,0,0,0,0,0,0,0
24hpf,16.64,0,0,0,0,0,1.21,1.75
2dpf,39.64,0,0,0.67,0.71,0.76,0,0
3dpf,16.1,0,0.49,0,0.72,0,0,0.98
5dpf,10.41,0.34,0.6,0,5.09,0.65,0,0.32
10dpf,25.67,0,0,0,0,1.47,0,0
