stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.9,0,14.09,0,2.08,1.36
3dpf,6.98,0.43,10.04,0.65,0.31,0
5dpf,0,0,19.04,0,2.49,1.32
10dpf,7.47,0,7.25,0,3.48,1.25
