stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,39.79,0,0,0,0
19hpf,0,1.94,0,0,0,0
24hpf,0,2.82,0,0,0,0
2dpf,0,9.89,0,0.86,2.48,1.32
3dpf,8.49,1.59,0.68,0,1.14,0
5dpf,0,0,1.05,0,2.46,0.38
10dpf,1.82,0.84,0,0,2.53,0
