stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,151.05,0,0,0,13.46,8.34,0,0,50.55,22.97
12hpf,60.79,8.47,0,2.16,14.07,3.79,0,1.95,24.56,24.89
14hpf,66.36,0,0,12.56,9.7,7.94,0,3.52,18.15,21.87
16hpf,101.08,0,0,15.16,15.12,13.46,1.73,0,32.45,39.7
19hpf,86.34,0,0,0,7.4,0,0,0,10.82,9.55
24hpf,62.97,0.92,0,3.63,10.93,8.8,1.79,0,9.06,5.78
2dpf,366.29,3.91,12.85,26.99,100.95,192.71,22.9,0.77,49.55,112.32
3dpf,753.47,3.65,2.27,13.05,17.23,243.73,5.83,0,14.87,11.56
5dpf,104.94,7.57,6.13,24.46,21.68,199.52,14.75,2.13,28.63,69.69
10dpf,457.28,6.97,3.05,20.04,8.48,199.16,8.32,0.8,20.98,21.76
