stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.54,0,0.85,0,1.69,0,0.75,1.59,1.57
3dpf,2.69,0,0,0.29,1.22,0,0,0,0
5dpf,0,0,0,0.87,2.09,0.87,0,0.32,1.25
10dpf,3.01,0.41,0,0,1.15,0,0,0,1.23
