stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,25.23,0,0,0.85,0,4.34,0,1.82,5.86
3dpf,235.56,0.72,0,0,0,0,0,0,0
5dpf,99.39,0,1.58,4.38,1.55,18.52,0.44,1.17,8
10dpf,205.86,1.16,0.69,0,0,0,0,1.15,0
