stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,46.66,0,0,0,0,0,0,0,11.55,0
12hpf,44.06,0,0,0,3.98,0,0,0,2.7,5.4
14hpf,29.27,0,0,0,2.58,0,0,0,0,0
16hpf,17.19,0,0,0,6.26,0,0,0,3.59,8.85
19hpf,43.35,0,0,0,0,0,0,0,1.6,3.27
24hpf,135.75,0.82,1.71,3.73,19.02,3.59,0,0,6.79,9.43
2dpf,237.57,2.96,10.44,12.41,45.02,124.02,18.99,0,29.45,54.28
3dpf,697.43,3.82,0.97,3.78,3.38,62.01,2.9,0,4.36,10
5dpf,27.51,4.09,13.38,16.43,11.81,117.21,9.06,3.03,20.31,55.65
10dpf,245.54,2.38,15.52,9.96,11.63,125.66,9.63,0,16.24,13.9
