stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,36.73,0,0,0,0,0
19hpf,1.54,0,1.61,0,0,1.67,0,0
24hpf,0,0,17.54,0,0,0,0,0
3dpf,0.3,0,0,0,2.2,0,0,0.29
5dpf,0,0,5.57,0.41,9.96,0,0,2.69
10dpf,23.99,2.36,9.66,1.25,4.84,1,0.37,2.35
