stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.59,0,0.82,0,3.22,0.51,0,1
3dpf,11.23,0.83,0,0,1.24,0.41,0,0.92
5dpf,1.06,0,0,1.54,3.36,1.44,0.73,2.2
10dpf,6.56,0,0,2.52,0.98,0.84,1.07,0
