stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.91,0,0,0
2dpf,5.12,0,1.28,0,0.94,0.6,2.06,0.5
3dpf,29.22,0,0,0.44,2.54,0.57,0.43,2.03
5dpf,0,1.29,0.94,0.51,4.3,0.98,0,21.19
10dpf,9.07,0,0,0,2.68,0,1.2,1.88
