stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,10.89,0
16hpf,0,0,0,0,0,0,0,3.35,0
24hpf,0,0,0,0,0,0,0,10.38,0
2dpf,5.92,5.43,0.76,2.78,6.9,1.13,0.49,0.68,4.48
3dpf,2.09,4.66,0,0,5.12,0,0,0.43,2.6
5dpf,0.5,17.32,0,0,10.54,0,0.36,1.23,3.9
10dpf,1.2,27.65,1.35,0,3.89,0,0,1.38,1.36
