stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,1.86,0,0,0,0,0
2dpf,0,0,1.25,0.81,2.4,0
3dpf,9.98,0,0,0,0.67,0
5dpf,0,0.46,0.93,0.3,2.04,1.13
10dpf,6.67,0,0,0,0.7,0
