stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,5.01,0,0,0,0,0,1.89,0
14hpf,2.78,0,2.5,0,0,0,0,0
19hpf,3.86,0,3.22,0,0,0,0,0
24hpf,2.9,0,0,0,0,0,0,0
2dpf,58.82,0,10.01,0.73,0.57,0,1.25,2.28
3dpf,22.26,0,3.52,0.34,1.15,0,0,0
5dpf,17.13,0,2.54,0.86,5.5,1.09,0.4,5.72
10dpf,10.32,1.98,1.72,0,0,0,0,0.47
