stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.45,0,0,0,10.7,0,0,0,9,0
12hpf,2.42,0,0,0,0,1.92,0,0,1.79,4.96
14hpf,0,0,0,0,2.26,0,0,0,0,8.39
16hpf,3.42,1.74,0,12.57,5.99,5.66,0,0,3.55,25
19hpf,12.33,0,0,6.07,0,0,1.66,0,0,15.8
24hpf,7.18,0,0,1.78,1.11,0.84,2.09,0,1.75,42.81
2dpf,134.78,0.77,7.7,39.18,37.09,75.51,27.79,0,11.82,109.05
3dpf,391.55,15.2,3.41,35.05,4.19,52.16,1.27,0,3.55,53.26
5dpf,46.24,12.39,9.26,88.47,7.62,68.7,5.3,2.37,10.54,117.36
10dpf,216.07,21.64,9.28,54.55,7.72,64.71,5.64,0,14.83,102.02
