stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,28.69,0,1.75,1.58,0,0,0,0
3dpf,3.5,0,1.09,0,0,0,0,0
5dpf,11.16,0.8,2.56,0,0.6,0.68,0.41,0.36
10dpf,2.29,0,2.08,0,0,0,0,0
