stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.6,2.37,0,0.76,0.62,0,0,0.9
3dpf,2.55,0.31,0.46,0.3,0.82,0,0.34,0.98
5dpf,1,13.19,2.59,2.05,1.8,0.48,0,2.62
10dpf,4.53,3.73,0.95,0,0.65,1.68,0,0
