stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.92,0,0,0,0
2dpf,15.97,1.06,1.19,6.13,13.63,3,2.27,3.8
3dpf,16.58,0,0.33,1.22,3.34,0,0.31,2.49
5dpf,6.76,1.83,2.57,1.44,10.92,0,0.29,6.55
10dpf,10.06,2.18,0.4,0.9,2.49,0,1.16,0
