stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,0,0,1.07,4.1,0,0.73
3dpf,3.65,0,0,0.45,1.44,0.5,0
5dpf,0.76,0.61,0.3,0,0.54,0,3.62
10dpf,1.44,0.41,0,0,0,0.79,0
