stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.23,0,0,1.51,3.54,0,0.54,0.78,1.68
3dpf,20.35,0,0.44,0.38,5.28,0,0,0,0.3
5dpf,1.93,1.18,0,0,1.51,0.4,0,0,0.74
10dpf,22.04,0,0,1.07,1.66,0,0,0,0
