stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.96,0,0,0
2dpf,0,0,0,0.49,0,0,0,3.54
3dpf,0,0,0,0,0.89,3.64,0.49,2.46
5dpf,0.37,0.37,1.73,0.67,0,2.33,0,16.89
10dpf,0,0.58,0.48,0,0,0,0,7.07
