stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,23.66,0,0
14hpf,0,0,0,0,0,0,5.59,0,0
16hpf,5.74,0,0,0,0,0,4.07,0,0
24hpf,22.51,0,0.94,0,0,0,23.6,12.35,0.82
2dpf,79.09,0,1.88,6.51,37.88,0,2.46,3.87,1.85
3dpf,4.53,0,0,0,7.84,0,0,0,0
5dpf,102.8,0.38,1.21,0.82,22.21,0,0,3.53,3.47
10dpf,16.32,0,0,0.88,12,0.61,0,1.4,0
