stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,8.85,0,0,0,0,0
2dpf,2.47,0,0,0.95,1.46,2.7,0,1.15
3dpf,8.43,0,0,0.65,0.37,5.26,0.34,0.7
5dpf,4.75,0,0,0,0,2.05,0,0.5
10dpf,8.5,1.11,0,0,0,2.24,0,0
