stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.76,0,0,0.5,2.19,1.53,1.13,1.6,4.68
3dpf,20.59,1.55,0.63,0.38,0.34,5.13,0.64,0.75,1.15
5dpf,6.8,0.57,1.93,2.32,0.96,4.12,0,2.44,8.03
10dpf,82.09,9.84,3.17,3.7,5.65,37.03,5.48,3.68,4.96
