stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1.15,0,0,0,0,0,0,0,0
2dpf,17.56,0.48,6.56,8.03,16.26,18.7,0,3.31,14.24
3dpf,10.01,0.77,0,0,0.37,10.2,0,1.2,3.16
5dpf,8.14,0,0.42,1.78,1.73,8.3,0.35,1.32,17.51
10dpf,7.87,0,0.85,0,0,6.53,0,0.88,18.35
