stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,11.92,0,0
24hpf,3.27,0,0,0,0,248.77,5.56,1.16
2dpf,22.57,0,1.36,2.2,3.61,423.86,0.69,4.79
3dpf,10.6,0,0,0,0.51,0,0,0.86
5dpf,3.63,0.56,0,0.73,5.5,77.61,0,0.92
10dpf,9.15,0.61,0,1.66,4.46,58.82,0.68,0
