stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,16.72,0,0,0,0,0
12hpf,0,1.79,0,0,0,0,0
16hpf,1.81,0,0,0,0,0,0
2dpf,3.11,0,0,0,1.87,0,0
3dpf,1.15,0,0,0,2.27,0,0
5dpf,3.49,1,0.68,0,4.92,0,0.39
10dpf,0.5,1.83,4.2,1.25,5.88,1.33,0
