stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,0,8.58
14hpf,0,0,0,0,0,0,0,33.81
19hpf,0,0,0,0,0,0,0,18.7
24hpf,0,0,0,0,0,0,0,0.91
2dpf,0,0,0,0,2.09,0.59,0,38.7
3dpf,0,0.39,0,0,0,0,0,11.08
5dpf,0.71,0,0.34,0.73,0.62,1.18,1.01,67.28
10dpf,0,2.14,0,0,0,0.89,0,34.37
